window_id,record_id,start_sample,end_sample,start_second,end_second,af_label,mixed_label
010_002315,010,13890000,13895999,69450.0,69480.0,AF,False
010_002359,010,14154000,14159999,70770.0,70800.0,AF,False
010_002386,010,14316000,14321999,71580.0,71610.0,AF,False
010_002391,010,14346000,14351999,71730.0,71760.0,AF,False
010_002406,010,14436000,14441999,72180.0,72210.0,Mixed,True
010_002410,010,14460000,14465999,72300.0,72330.0,Normal,False
010_002416,010,14496000,14501999,72480.0,72510.0,Normal,False
010_002420,010,14520000,14525999,72600.0,72630.0,Normal,False
010_002442,010,14652000,14657999,73260.0,73290.0,Normal,False
010_002462,010,14772000,14777999,73860.0,73890.0,Normal,False
010_002466,010,14796000,14801999,73980.0,74010.0,Normal,False
010_002468,010,14808000,14813999,74040.0,74070.0,Normal,False
010_002475,010,14850000,14855999,74250.0,74280.0,Normal,False
010_002485,010,14910000,14915999,74550.0,74580.0,Normal,False
010_002509,010,15054000,15059999,75270.0,75300.0,Normal,False
010_002539,010,15234000,15239999,76170.0,76200.0,Normal,False
010_002544,010,15264000,15269999,76320.0,76350.0,Normal,False
010_002561,010,15366000,15371999,76830.0,76860.0,Normal,False
010_002595,010,15570000,15575999,77850.0,77880.0,Normal,False
010_002596,010,15576000,15581999,77880.0,77910.0,Normal,False
010_002609,010,15654000,15659999,78270.0,78300.0,Normal,False
010_002612,010,15672000,15677999,78360.0,78390.0,Normal,False
010_002632,010,15792000,15797999,78960.0,78990.0,Normal,False
010_002647,010,15882000,15887999,79410.0,79440.0,Normal,False
010_002648,010,15888000,15893999,79440.0,79470.0,Normal,False
010_002669,010,16014000,16019999,80070.0,80100.0,Normal,False
010_002672,010,16032000,16037999,80160.0,80190.0,Normal,False
010_002689,010,16134000,16139999,80670.0,80700.0,Normal,False
010_002691,010,16146000,16151999,80730.0,80760.0,Normal,False
010_002692,010,16152000,16157999,80760.0,80790.0,Normal,False
010_002709,010,16254000,16259999,81270.0,81300.0,Normal,False
010_002712,010,16272000,16277999,81360.0,81390.0,Normal,False
010_002731,010,16386000,16391999,81930.0,81960.0,Normal,False
010_002747,010,16482000,16487999,82410.0,82440.0,Normal,False
010_002763,010,16578000,16583999,82890.0,82920.0,Normal,False
010_002774,010,16644000,16649999,83220.0,83250.0,Normal,False
010_002780,010,16680000,16685999,83400.0,83430.0,Normal,False
010_002789,010,16734000,16739999,83670.0,83700.0,Normal,False
010_002798,010,16788000,16793999,83940.0,83970.0,Normal,False
010_002805,010,16830000,16835999,84150.0,84180.0,Normal,False
010_002808,010,16848000,16853999,84240.0,84270.0,Normal,False
010_002809,010,16854000,16859999,84270.0,84300.0,Normal,False
010_002822,010,16932000,16937999,84660.0,84690.0,Normal,False
010_002838,010,17028000,17033999,85140.0,85170.0,Normal,False
010_002854,010,17124000,17129999,85620.0,85650.0,Normal,False
010_002863,010,17178000,17183999,85890.0,85920.0,Normal,False
010_002871,010,17226000,17231999,86130.0,86160.0,Normal,False
010_002873,010,17238000,17243999,86190.0,86220.0,Normal,False
010_002874,010,17244000,17249999,86220.0,86250.0,Normal,False
011_000001,011,6000,11999,30.0,60.0,Normal,False
011_000025,011,150000,155999,750.0,780.0,Normal,False
011_000029,011,174000,179999,870.0,900.0,Normal,False
011_000032,011,192000,197999,960.0,990.0,Normal,False
011_000060,011,360000,365999,1800.0,1830.0,Normal,False
011_000062,011,372000,377999,1860.0,1890.0,Normal,False
011_000064,011,384000,389999,1920.0,1950.0,Normal,False
011_000088,011,528000,533999,2640.0,2670.0,Normal,False
011_000100,011,600000,605999,3000.0,3030.0,Normal,False
011_000106,011,636000,641999,3180.0,3210.0,Normal,False
011_000138,011,828000,833999,4140.0,4170.0,Normal,False
011_000157,011,942000,947999,4710.0,4740.0,Normal,False
011_000160,011,960000,965999,4800.0,4830.0,Normal,False
011_000185,011,1110000,1115999,5550.0,5580.0,Normal,False
011_000194,011,1164000,1169999,5820.0,5850.0,Normal,False
011_000198,011,1188000,1193999,5940.0,5970.0,Normal,False
011_000206,011,1236000,1241999,6180.0,6210.0,Normal,False
011_000222,011,1332000,1337999,6660.0,6690.0,Normal,False
011_000227,011,1362000,1367999,6810.0,6840.0,Normal,False
011_000232,011,1392000,1397999,6960.0,6990.0,Normal,False
011_000259,011,1554000,1559999,7770.0,7800.0,Normal,False
011_000290,011,1740000,1745999,8700.0,8730.0,Normal,False
011_000294,011,1764000,1769999,8820.0,8850.0,Normal,False
011_000298,011,1788000,1793999,8940.0,8970.0,Normal,False
011_000305,011,1830000,1835999,9150.0,9180.0,Normal,False
011_000319,011,1914000,1919999,9570.0,9600.0,Normal,False
011_000325,011,1950000,1955999,9750.0,9780.0,Normal,False
011_000360,011,2160000,2165999,10800.0,10830.0,Normal,False
011_000363,011,2178000,2183999,10890.0,10920.0,Normal,False
011_000393,011,2358000,2363999,11790.0,11820.0,Normal,False
011_000408,011,2448000,2453999,12240.0,12270.0,Normal,False
011_000422,011,2532000,2537999,12660.0,12690.0,Normal,False
011_000423,011,2538000,2543999,12690.0,12720.0,Normal,False
011_000432,011,2592000,2597999,12960.0,12990.0,Normal,False
011_000433,011,2598000,2603999,12990.0,13020.0,Normal,False
011_000445,011,2670000,2675999,13350.0,13380.0,Normal,False
011_000459,011,2754000,2759999,13770.0,13800.0,Normal,False
011_000491,011,2946000,2951999,14730.0,14760.0,Normal,False
011_000492,011,2952000,2957999,14760.0,14790.0,Normal,False
011_000503,011,3018000,3023999,15090.0,15120.0,Normal,False
011_000504,011,3024000,3029999,15120.0,15150.0,Normal,False
011_000514,011,3084000,3089999,15420.0,15450.0,Normal,False
011_000534,011,3204000,3209999,16020.0,16050.0,Normal,False
011_000536,011,3216000,3221999,16080.0,16110.0,Normal,False
011_000568,011,3408000,3413999,17040.0,17070.0,Normal,False
011_000569,011,3414000,3419999,17070.0,17100.0,Normal,False
011_000585,011,3510000,3515999,17550.0,17580.0,Normal,False
011_000590,011,3540000,3545999,17700.0,17730.0,Normal,False
011_000591,011,3546000,3551999,17730.0,17760.0,Normal,False
011_000595,011,3570000,3575999,17850.0,17880.0,Normal,False
011_000620,011,3720000,3725999,18600.0,18630.0,Normal,False
011_000628,011,3768000,3773999,18840.0,18870.0,Normal,False
011_000635,011,3810000,3815999,19050.0,19080.0,Normal,False
011_000646,011,3876000,3881999,19380.0,19410.0,Normal,False
011_000655,011,3930000,3935999,19650.0,19680.0,Normal,False
011_000676,011,4056000,4061999,20280.0,20310.0,Normal,False
011_000689,011,4134000,4139999,20670.0,20700.0,Normal,False
011_000694,011,4164000,4169999,20820.0,20850.0,Normal,False
011_000726,011,4356000,4361999,21780.0,21810.0,Normal,False
011_000729,011,4374000,4379999,21870.0,21900.0,Normal,False
011_000755,011,4530000,4535999,22650.0,22680.0,Normal,False
011_000783,011,4698000,4703999,23490.0,23520.0,Normal,False
011_000794,011,4764000,4769999,23820.0,23850.0,Normal,False
011_000796,011,4776000,4781999,23880.0,23910.0,Normal,False
011_000847,011,5082000,5087999,25410.0,25440.0,Normal,False
011_000884,011,5304000,5309999,26520.0,26550.0,Normal,False
011_000895,011,5370000,5375999,26850.0,26880.0,Normal,False
011_000898,011,5388000,5393999,26940.0,26970.0,Normal,False
011_000899,011,5394000,5399999,26970.0,27000.0,Normal,False
011_000901,011,5406000,5411999,27030.0,27060.0,Normal,False
011_000907,011,5442000,5447999,27210.0,27240.0,Normal,False
011_000933,011,5598000,5603999,27990.0,28020.0,Normal,False
011_000941,011,5646000,5651999,28230.0,28260.0,Normal,False
011_000947,011,5682000,5687999,28410.0,28440.0,Normal,False
011_000968,011,5808000,5813999,29040.0,29070.0,Normal,False
011_000970,011,5820000,5825999,29100.0,29130.0,Normal,False
011_000994,011,5964000,5969999,29820.0,29850.0,Normal,False
011_000999,011,5994000,5999999,29970.0,30000.0,Normal,False
011_001057,011,6342000,6347999,31710.0,31740.0,Normal,False
011_001085,011,6510000,6515999,32550.0,32580.0,Normal,False
011_001091,011,6546000,6551999,32730.0,32760.0,Normal,False
011_001096,011,6576000,6581999,32880.0,32910.0,Normal,False
011_001101,011,6606000,6611999,33030.0,33060.0,Normal,False
011_001108,011,6648000,6653999,33240.0,33270.0,Normal,False
011_001119,011,6714000,6719999,33570.0,33600.0,Normal,False
011_001133,011,6798000,6803999,33990.0,34020.0,Normal,False
011_001150,011,6900000,6905999,34500.0,34530.0,Normal,False
011_001158,011,6948000,6953999,34740.0,34770.0,Normal,False
011_001161,011,6966000,6971999,34830.0,34860.0,Normal,False
011_001177,011,7062000,7067999,35310.0,35340.0,Normal,False
011_001179,011,7074000,7079999,35370.0,35400.0,Normal,False
011_001191,011,7146000,7151999,35730.0,35760.0,Normal,False
011_001196,011,7176000,7181999,35880.0,35910.0,Normal,False
011_001215,011,7290000,7295999,36450.0,36480.0,Normal,False
011_001223,011,7338000,7343999,36690.0,36720.0,Normal,False
011_001229,011,7374000,7379999,36870.0,36900.0,Normal,False
011_001243,011,7458000,7463999,37290.0,37320.0,Normal,False
011_001255,011,7530000,7535999,37650.0,37680.0,Normal,False
011_001263,011,7578000,7583999,37890.0,37920.0,Normal,False
011_001268,011,7608000,7613999,38040.0,38070.0,Normal,False
011_001269,011,7614000,7619999,38070.0,38100.0,Normal,False
011_001270,011,7620000,7625999,38100.0,38130.0,Normal,False
011_001272,011,7632000,7637999,38160.0,38190.0,Normal,False
011_001295,011,7770000,7775999,38850.0,38880.0,Normal,False
011_001303,011,7818000,7823999,39090.0,39120.0,Normal,False
011_001324,011,7944000,7949999,39720.0,39750.0,Normal,False
011_001337,011,8022000,8027999,40110.0,40140.0,Normal,False
011_001341,011,8046000,8051999,40230.0,40260.0,Normal,False
011_001357,011,8142000,8147999,40710.0,40740.0,Normal,False
011_001378,011,8268000,8273999,41340.0,41370.0,Normal,False
011_001393,011,8358000,8363999,41790.0,41820.0,Normal,False
011_001394,011,8364000,8369999,41820.0,41850.0,Normal,False
011_001422,011,8532000,8537999,42660.0,42690.0,Normal,False
011_001426,011,8556000,8561999,42780.0,42810.0,Normal,False
011_001453,011,8718000,8723999,43590.0,43620.0,AF,False
011_001464,011,8784000,8789999,43920.0,43950.0,AF,False
011_001471,011,8826000,8831999,44130.0,44160.0,AF,False
011_001474,011,8844000,8849999,44220.0,44250.0,AF,False
011_001484,011,8904000,8909999,44520.0,44550.0,AF,False
011_001489,011,8934000,8939999,44670.0,44700.0,AF,False
011_001490,011,8940000,8945999,44700.0,44730.0,AF,False
011_001505,011,9030000,9035999,45150.0,45180.0,AF,False
011_001511,011,9066000,9071999,45330.0,45360.0,AF,False
011_001537,011,9222000,9227999,46110.0,46140.0,AF,False
011_001559,011,9354000,9359999,46770.0,46800.0,AF,False
011_001571,011,9426000,9431999,47130.0,47160.0,AF,False
011_001575,011,9450000,9455999,47250.0,47280.0,AF,False
011_001576,011,9456000,9461999,47280.0,47310.0,AF,False
011_001582,011,9492000,9497999,47460.0,47490.0,AF,False
011_001599,011,9594000,9599999,47970.0,48000.0,AF,False
011_001600,011,9600000,9605999,48000.0,48030.0,AF,False
011_001615,011,9690000,9695999,48450.0,48480.0,AF,False
011_001620,011,9720000,9725999,48600.0,48630.0,AF,False
011_001623,011,9738000,9743999,48690.0,48720.0,AF,False
011_001624,011,9744000,9749999,48720.0,48750.0,AF,False
011_001630,011,9780000,9785999,48900.0,48930.0,AF,False
011_001659,011,9954000,9959999,49770.0,49800.0,AF,False
011_001667,011,10002000,10007999,50010.0,50040.0,AF,False
011_001709,011,10254000,10259999,51270.0,51300.0,AF,False
011_001719,011,10314000,10319999,51570.0,51600.0,AF,False
011_001732,011,10392000,10397999,51960.0,51990.0,AF,False
011_001733,011,10398000,10403999,51990.0,52020.0,AF,False
011_001736,011,10416000,10421999,52080.0,52110.0,AF,False
011_001762,011,10572000,10577999,52860.0,52890.0,AF,False
011_001763,011,10578000,10583999,52890.0,52920.0,AF,False
011_001771,011,10626000,10631999,53130.0,53160.0,AF,False
011_001777,011,10662000,10667999,53310.0,53340.0,AF,False
011_001789,011,10734000,10739999,53670.0,53700.0,AF,False
011_001793,011,10758000,10763999,53790.0,53820.0,AF,False
011_001799,011,10794000,10799999,53970.0,54000.0,AF,False
011_001809,011,10854000,10859999,54270.0,54300.0,AF,False
011_001818,011,10908000,10913999,54540.0,54570.0,AF,False
011_001864,011,11184000,11189999,55920.0,55950.0,AF,False
011_001866,011,11196000,11201999,55980.0,56010.0,AF,False
011_001890,011,11340000,11345999,56700.0,56730.0,AF,False
011_001904,011,11424000,11429999,57120.0,57150.0,AF,False
011_001912,011,11472000,11477999,57360.0,57390.0,AF,False
011_001933,011,11598000,11603999,57990.0,58020.0,AF,False
011_001938,011,11628000,11633999,58140.0,58170.0,AF,False
011_001942,011,11652000,11657999,58260.0,58290.0,AF,False
011_001957,011,11742000,11747999,58710.0,58740.0,AF,False
011_001963,011,11778000,11783999,58890.0,58920.0,AF,False
011_001989,011,11934000,11939999,59670.0,59700.0,AF,False
011_001992,011,11952000,11957999,59760.0,59790.0,AF,False
011_002003,011,12018000,12023999,60090.0,60120.0,AF,False
011_002007,011,12042000,12047999,60210.0,60240.0,AF,False
011_002008,011,12048000,12053999,60240.0,60270.0,AF,False
011_002041,011,12246000,12251999,61230.0,61260.0,AF,False
011_002064,011,12384000,12389999,61920.0,61950.0,AF,False
011_002082,011,12492000,12497999,62460.0,62490.0,AF,False
011_002086,011,12516000,12521999,62580.0,62610.0,AF,False
011_002089,011,12534000,12539999,62670.0,62700.0,AF,False
011_002092,011,12552000,12557999,62760.0,62790.0,AF,False
011_002099,011,12594000,12599999,62970.0,63000.0,AF,False
011_002112,011,12672000,12677999,63360.0,63390.0,AF,False
011_002152,011,12912000,12917999,64560.0,64590.0,Normal,False
011_002224,011,13344000,13349999,66720.0,66750.0,Normal,False
011_002227,011,13362000,13367999,66810.0,66840.0,Normal,False
011_002230,011,13380000,13385999,66900.0,66930.0,Normal,False
011_002238,011,13428000,13433999,67140.0,67170.0,Normal,False
011_002265,011,13590000,13595999,67950.0,67980.0,Normal,False
011_002277,011,13662000,13667999,68310.0,68340.0,Normal,False
011_002297,011,13782000,13787999,68910.0,68940.0,Normal,False
011_002303,011,13818000,13823999,69090.0,69120.0,Normal,False
011_002324,011,13944000,13949999,69720.0,69750.0,Normal,False
011_002331,011,13986000,13991999,69930.0,69960.0,Normal,False
011_002345,011,14070000,14075999,70350.0,70380.0,Normal,False
011_002392,011,14352000,14357999,71760.0,71790.0,Normal,False
011_002405,011,14430000,14435999,72150.0,72180.0,Normal,False
011_002424,011,14544000,14549999,72720.0,72750.0,Normal,False
011_002494,011,14964000,14969999,74820.0,74850.0,Normal,False
011_002496,011,14976000,14981999,74880.0,74910.0,Normal,False
011_002498,011,14988000,14993999,74940.0,74970.0,Normal,False
011_002504,011,15024000,15029999,75120.0,75150.0,Normal,False
011_002537,011,15222000,15227999,76110.0,76140.0,Normal,False
011_002563,011,15378000,15383999,76890.0,76920.0,Normal,False
011_002573,011,15438000,15443999,77190.0,77220.0,Normal,False
011_002576,011,15456000,15461999,77280.0,77310.0,Normal,False
011_002580,011,15480000,15485999,77400.0,77430.0,Normal,False
011_002584,011,15504000,15509999,77520.0,77550.0,Normal,False
011_002585,011,15510000,15515999,77550.0,77580.0,Normal,False
011_002597,011,15582000,15587999,77910.0,77940.0,Normal,False
011_002600,011,15600000,15605999,78000.0,78030.0,Normal,False
011_002602,011,15612000,15617999,78060.0,78090.0,Normal,False
011_002611,011,15666000,15671999,78330.0,78360.0,Normal,False
011_002621,011,15726000,15731999,78630.0,78660.0,Normal,False
011_002626,011,15756000,15761999,78780.0,78810.0,Normal,False
011_002632,011,15792000,15797999,78960.0,78990.0,Normal,False
011_002648,011,15888000,15893999,79440.0,79470.0,Normal,False
011_002660,011,15960000,15965999,79800.0,79830.0,Normal,False
011_002668,011,16008000,16013999,80040.0,80070.0,Normal,False
011_002692,011,16152000,16157999,80760.0,80790.0,Normal,False
011_002695,011,16170000,16175999,80850.0,80880.0,Normal,False
011_002714,011,16284000,16289999,81420.0,81450.0,Normal,False
011_002729,011,16374000,16379999,81870.0,81900.0,Normal,False
011_002749,011,16494000,16499999,82470.0,82500.0,Normal,False
011_002751,011,16506000,16511999,82530.0,82560.0,Normal,False
011_002754,011,16524000,16529999,82620.0,82650.0,Normal,False
011_002755,011,16530000,16535999,82650.0,82680.0,Normal,False
011_002756,011,16536000,16541999,82680.0,82710.0,Normal,False
011_002758,011,16548000,16553999,82740.0,82770.0,Normal,False
011_002771,011,16626000,16631999,83130.0,83160.0,Normal,False
011_002772,011,16632000,16637999,83160.0,83190.0,Normal,False
011_002777,011,16662000,16667999,83310.0,83340.0,Normal,False
011_002787,011,16722000,16727999,83610.0,83640.0,Normal,False
011_002791,011,16746000,16751999,83730.0,83760.0,Normal,False
011_002797,011,16782000,16787999,83910.0,83940.0,Normal,False
011_002814,011,16884000,16889999,84420.0,84450.0,Normal,False
011_002834,011,17004000,17009999,85020.0,85050.0,Normal,False
011_002844,011,17064000,17069999,85320.0,85350.0,Normal,False
012_000007,012,42000,47999,210.0,240.0,Normal,False
012_000021,012,126000,131999,630.0,660.0,Normal,False
012_000038,012,228000,233999,1140.0,1170.0,Normal,False
012_000041,012,246000,251999,1230.0,1260.0,Normal,False
012_000047,012,282000,287999,1410.0,1440.0,Normal,False
012_000056,012,336000,341999,1680.0,1710.0,Normal,False
012_000071,012,426000,431999,2130.0,2160.0,Normal,False
012_000083,012,498000,503999,2490.0,2520.0,Normal,False
012_000090,012,540000,545999,2700.0,2730.0,Normal,False
012_000093,012,558000,563999,2790.0,2820.0,Normal,False
012_000105,012,630000,635999,3150.0,3180.0,Normal,False
012_000108,012,648000,653999,3240.0,3270.0,Normal,False
012_000109,012,654000,659999,3270.0,3300.0,Normal,False
012_000113,012,678000,683999,3390.0,3420.0,Normal,False
012_000123,012,738000,743999,3690.0,3720.0,Normal,False
012_000127,012,762000,767999,3810.0,3840.0,Normal,False
012_000137,012,822000,827999,4110.0,4140.0,Normal,False
012_000151,012,906000,911999,4530.0,4560.0,Normal,False
012_000193,012,1158000,1163999,5790.0,5820.0,Normal,False
012_000204,012,1224000,1229999,6120.0,6150.0,Normal,False
012_000206,012,1236000,1241999,6180.0,6210.0,Normal,False
012_000248,012,1488000,1493999,7440.0,7470.0,Normal,False
012_000249,012,1494000,1499999,7470.0,7500.0,Normal,False
012_000257,012,1542000,1547999,7710.0,7740.0,Normal,False
012_000259,012,1554000,1559999,7770.0,7800.0,Normal,False
012_000267,012,1602000,1607999,8010.0,8040.0,Normal,False
012_000277,012,1662000,1667999,8310.0,8340.0,Normal,False
012_000280,012,1680000,1685999,8400.0,8430.0,Normal,False
012_000307,012,1842000,1847999,9210.0,9240.0,Normal,False
012_000317,012,1902000,1907999,9510.0,9540.0,Normal,False
012_000347,012,2082000,2087999,10410.0,10440.0,Normal,False
012_000353,012,2118000,2123999,10590.0,10620.0,Normal,False
012_000356,012,2136000,2141999,10680.0,10710.0,Normal,False
012_000367,012,2202000,2207999,11010.0,11040.0,Normal,False
012_000396,012,2376000,2381999,11880.0,11910.0,Normal,False
012_000411,012,2466000,2471999,12330.0,12360.0,Normal,False
012_000425,012,2550000,2555999,12750.0,12780.0,Normal,False
012_000446,012,2676000,2681999,13380.0,13410.0,Normal,False
012_000492,012,2952000,2957999,14760.0,14790.0,Normal,False
012_000523,012,3138000,3143999,15690.0,15720.0,Normal,False
012_000534,012,3204000,3209999,16020.0,16050.0,Normal,False
012_000535,012,3210000,3215999,16050.0,16080.0,Normal,False
012_000544,012,3264000,3269999,16320.0,16350.0,Normal,False
012_000545,012,3270000,3275999,16350.0,16380.0,Normal,False
012_000594,012,3564000,3569999,17820.0,17850.0,Normal,False
012_000596,012,3576000,3581999,17880.0,17910.0,Normal,False
012_000606,012,3636000,3641999,18180.0,18210.0,Normal,False
012_000621,012,3726000,3731999,18630.0,18660.0,Normal,False
012_000638,012,3828000,3833999,19140.0,19170.0,Normal,False
012_000665,012,3990000,3995999,19950.0,19980.0,Normal,False
012_000677,012,4062000,4067999,20310.0,20340.0,Normal,False
012_000687,012,4122000,4127999,20610.0,20640.0,Normal,False
012_000701,012,4206000,4211999,21030.0,21060.0,Normal,False
012_000708,012,4248000,4253999,21240.0,21270.0,Normal,False
012_000722,012,4332000,4337999,21660.0,21690.0,Normal,False
012_000745,012,4470000,4475999,22350.0,22380.0,Normal,False
012_000760,012,4560000,4565999,22800.0,22830.0,Normal,False
012_000768,012,4608000,4613999,23040.0,23070.0,Normal,False
012_000772,012,4632000,4637999,23160.0,23190.0,Normal,False
012_000778,012,4668000,4673999,23340.0,23370.0,Normal,False
012_000787,012,4722000,4727999,23610.0,23640.0,Normal,False
012_000797,012,4782000,4787999,23910.0,23940.0,Normal,False
012_000802,012,4812000,4817999,24060.0,24090.0,Normal,False
012_000815,012,4890000,4895999,24450.0,24480.0,Normal,False
012_000816,012,4896000,4901999,24480.0,24510.0,Normal,False
012_000824,012,4944000,4949999,24720.0,24750.0,Normal,False
012_000834,012,5004000,5009999,25020.0,25050.0,Normal,False
012_000865,012,5190000,5195999,25950.0,25980.0,Normal,False
012_000867,012,5202000,5207999,26010.0,26040.0,Normal,False
012_000871,012,5226000,5231999,26130.0,26160.0,Normal,False
012_000876,012,5256000,5261999,26280.0,26310.0,Normal,False
012_000902,012,5412000,5417999,27060.0,27090.0,Normal,False
012_000911,012,5466000,5471999,27330.0,27360.0,Normal,False
012_000938,012,5628000,5633999,28140.0,28170.0,Normal,False
012_000939,012,5634000,5639999,28170.0,28200.0,Normal,False
012_000940,012,5640000,5645999,28200.0,28230.0,Normal,False
012_000967,012,5802000,5807999,29010.0,29040.0,Normal,False
012_000969,012,5814000,5819999,29070.0,29100.0,Normal,False
012_000986,012,5916000,5921999,29580.0,29610.0,Normal,False
012_000988,012,5928000,5933999,29640.0,29670.0,Normal,False
012_000995,012,5970000,5975999,29850.0,29880.0,Normal,False
012_000996,012,5976000,5981999,29880.0,29910.0,Normal,False
012_000999,012,5994000,5999999,29970.0,30000.0,Normal,False
012_001000,012,6000000,6005999,30000.0,30030.0,Normal,False
012_001008,012,6048000,6053999,30240.0,30270.0,Normal,False
012_001014,012,6084000,6089999,30420.0,30450.0,Normal,False
012_001016,012,6096000,6101999,30480.0,30510.0,Normal,False
012_001034,012,6204000,6209999,31020.0,31050.0,Normal,False
012_001035,012,6210000,6215999,31050.0,31080.0,Normal,False
012_001039,012,6234000,6239999,31170.0,31200.0,Normal,False
012_001065,012,6390000,6395999,31950.0,31980.0,Normal,False
012_001104,012,6624000,6629999,33120.0,33150.0,Normal,False
012_001113,012,6678000,6683999,33390.0,33420.0,Normal,False
012_001114,012,6684000,6689999,33420.0,33450.0,Normal,False
012_001131,012,6786000,6791999,33930.0,33960.0,Normal,False
012_001142,012,6852000,6857999,34260.0,34290.0,Normal,False
012_001143,012,6858000,6863999,34290.0,34320.0,Normal,False
012_001165,012,6990000,6995999,34950.0,34980.0,Normal,False
012_001186,012,7116000,7121999,35580.0,35610.0,Normal,False
012_001200,012,7200000,7205999,36000.0,36030.0,Normal,False
012_001222,012,7332000,7337999,36660.0,36690.0,Normal,False
012_001224,012,7344000,7349999,36720.0,36750.0,Normal,False
012_001227,012,7362000,7367999,36810.0,36840.0,Normal,False
012_001250,012,7500000,7505999,37500.0,37530.0,Normal,False
012_001256,012,7536000,7541999,37680.0,37710.0,Normal,False
012_001297,012,7782000,7787999,38910.0,38940.0,Normal,False
012_001304,012,7824000,7829999,39120.0,39150.0,Normal,False
012_001312,012,7872000,7877999,39360.0,39390.0,Normal,False
012_001320,012,7920000,7925999,39600.0,39630.0,Normal,False
012_001322,012,7932000,7937999,39660.0,39690.0,Normal,False
012_001366,012,8196000,8201999,40980.0,41010.0,Normal,False
012_001393,012,8358000,8363999,41790.0,41820.0,Normal,False
012_001399,012,8394000,8399999,41970.0,42000.0,Normal,False
012_001403,012,8418000,8423999,42090.0,42120.0,Normal,False
012_001405,012,8430000,8435999,42150.0,42180.0,Normal,False
012_001407,012,8442000,8447999,42210.0,42240.0,Normal,False
012_001423,012,8538000,8543999,42690.0,42720.0,Normal,False
012_001424,012,8544000,8549999,42720.0,42750.0,Normal,False
012_001462,012,8772000,8777999,43860.0,43890.0,Normal,False
012_001469,012,8814000,8819999,44070.0,44100.0,Normal,False
012_001477,012,8862000,8867999,44310.0,44340.0,Normal,False
012_001484,012,8904000,8909999,44520.0,44550.0,Normal,False
012_001488,012,8928000,8933999,44640.0,44670.0,Normal,False
012_001504,012,9024000,9029999,45120.0,45150.0,Normal,False
012_001509,012,9054000,9059999,45270.0,45300.0,Normal,False
012_001523,012,9138000,9143999,45690.0,45720.0,Normal,False
012_001546,012,9276000,9281999,46380.0,46410.0,Normal,False
012_001562,012,9372000,9377999,46860.0,46890.0,Normal,False
012_001568,012,9408000,9413999,47040.0,47070.0,Normal,False
012_001591,012,9546000,9551999,47730.0,47760.0,Normal,False
012_001606,012,9636000,9641999,48180.0,48210.0,Normal,False
012_001618,012,9708000,9713999,48540.0,48570.0,Normal,False
012_001703,012,10218000,10223999,51090.0,51120.0,Normal,False
012_001714,012,10284000,10289999,51420.0,51450.0,Normal,False
012_001725,012,10350000,10355999,51750.0,51780.0,Normal,False
012_001729,012,10374000,10379999,51870.0,51900.0,Normal,False
012_001738,012,10428000,10433999,52140.0,52170.0,Normal,False
012_001744,012,10464000,10469999,52320.0,52350.0,Normal,False
012_001819,012,10914000,10919999,54570.0,54600.0,Normal,False
012_001869,012,11214000,11219999,56070.0,56100.0,Normal,False
012_001880,012,11280000,11285999,56400.0,56430.0,Normal,False
012_001899,012,11394000,11399999,56970.0,57000.0,Normal,False
012_001926,012,11556000,11561999,57780.0,57810.0,Normal,False
012_001942,012,11652000,11657999,58260.0,58290.0,Normal,False
012_001965,012,11790000,11795999,58950.0,58980.0,Normal,False
012_001967,012,11802000,11807999,59010.0,59040.0,Normal,False
012_001971,012,11826000,11831999,59130.0,59160.0,Normal,False
012_001981,012,11886000,11891999,59430.0,59460.0,Normal,False
012_001984,012,11904000,11909999,59520.0,59550.0,Normal,False
012_001987,012,11922000,11927999,59610.0,59640.0,Normal,False
012_001992,012,11952000,11957999,59760.0,59790.0,Normal,False
012_002002,012,12012000,12017999,60060.0,60090.0,Normal,False
012_002031,012,12186000,12191999,60930.0,60960.0,Normal,False
012_002048,012,12288000,12293999,61440.0,61470.0,Normal,False
012_002060,012,12360000,12365999,61800.0,61830.0,Normal,False
012_002074,012,12444000,12449999,62220.0,62250.0,Normal,False
012_002083,012,12498000,12503999,62490.0,62520.0,Normal,False
012_002096,012,12576000,12581999,62880.0,62910.0,Normal,False
012_002106,012,12636000,12641999,63180.0,63210.0,Normal,False
012_002124,012,12744000,12749999,63720.0,63750.0,Normal,False
012_002132,012,12792000,12797999,63960.0,63990.0,Normal,False
012_002145,012,12870000,12875999,64350.0,64380.0,Normal,False
012_002157,012,12942000,12947999,64710.0,64740.0,Normal,False
012_002190,012,13140000,13145999,65700.0,65730.0,Normal,False
012_002194,012,13164000,13169999,65820.0,65850.0,Normal,False
012_002205,012,13230000,13235999,66150.0,66180.0,Normal,False
012_002214,012,13284000,13289999,66420.0,66450.0,Normal,False
012_002246,012,13476000,13481999,67380.0,67410.0,Normal,False
012_002256,012,13536000,13541999,67680.0,67710.0,Normal,False
012_002278,012,13668000,13673999,68340.0,68370.0,Normal,False
012_002310,012,13860000,13865999,69300.0,69330.0,Normal,False
012_002327,012,13962000,13967999,69810.0,69840.0,Normal,False
012_002328,012,13968000,13973999,69840.0,69870.0,Normal,False
012_002334,012,14004000,14009999,70020.0,70050.0,Normal,False
012_002349,012,14094000,14099999,70470.0,70500.0,Normal,False
